weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition
5989.0,2024-02-11 04:00,,Winter,-4.3457959828257975,32.0,33.32906432580701,19.186927996248244,2785,Rain
5990.0,2024-02-11 05:00,London,Winter,-0.35914121686533296,53.0,43.01290755624465,36.60909595978634,4965,Fog
5991.0,2024-02-11 06:00,,Winter,-0.5550538908430784,44.0,9.396257585334094,29.898767785023182,9610,Snow
5992.0,2024-02-11 07:00,London,Winter,7.116812909520274,65.0,49.22409933846777,15.846796131384506,2997,Clear
5993.0,2024-02-11T08:00Z,London,Winter,,100.0,4.2725276603092945,19.513989474934903,,Storm
5994.0,11/02/2024 09AM,London,Autumn,11.128119774009242,74.0,37.0795832804906,,910,Snow
5995.0,2024-02-11T10:00Z,London,Winter,13.139523660435529,52.0,38.78514824317797,28.859727345562625,7489,
5996.0,2024-02-11 11:00,,Winter,2.723480106909733,150.0,4.460419118653281,13.064969118964571,2793,Snow
5997.0,2024-02-11 12:00,London,Winter,3.074058037945804,75.0,35.1886277363597,,6267,Snow
5998.0,2024-02-11T13:00Z,,Winter,-1.1039732741476915,82.0,16.41456916194332,31.032142829240215,2634,
5999.0,2024-02-11 14:00,London,Winter,2.664733783370772,25.0,13.728180912915445,,,Rain
6000.0,11/02/2024 03PM,London,Autumn,2.191437179695319,34.0,14.908882501307136,14.426632261986265,8950,Snow
6001.0,2024-02-11T16:00Z,London,Winter,-30.0,90.0,31.727100662920083,48.161711241280486,6145,Rain
6002.0,2024-02-11 17:00,London,Winter,0.9959757893861472,54.0,5.4496048438127,46.380789534210784,8414,Snow
6003.0,2024-02-11T18:00Z,,Winter,-0.13316011823336815,69.0,17.427347383134844,8.755281686153182,4395,Rain
6004.0,11/02/2024 07PM,,Autumn,12.249843675171906,53.0,24.328320284439965,55.54271580141208,2420,Fog
6005.0,2024-02-11 20:00,London,Winter,-0.5806461142411763,98.0,141.91668444800604,34.648775334949065,3983,Clear
6006.0,2024-02-11 21:00,London,Winter,12.647500946508579,79.0,23.6060430865132,40.37055667541311,2399,Clear
6007.0,11/02/2024 10PM,,Autumn,0.10784684358730035,47.0,,20.911936316605697,5742,Fog
6008.0,2024-01-15T99:00Z,London,,16.153232699989598,53.0,16.710692355612412,17.331746288319152,4076,Storm
6009.0,12/02/2024 12AM,,Winter,4.987897103493996,74.0,23.4396552794001,4.060106122982123,7334,Fog
6010.0,2024-02-12 01:00,London,Winter,7.4703225715590005,52.0,18.09421730374938,19.191288524135366,1996,Clear
6011.0,2024-02-12T02:00Z,,Winter,-1.2991460562479928,57.0,29.870069907213548,,770,Fog
6012.0,2024-02-12 03:00,,Winter,10.27610956456135,77.0,4.773476096163021,44.196395389022115,,Storm
6013.0,2024-02-12 04:00,London,Winter,13.680818758453348,,15.326235616322476,48.608671290903345,3584,Fog
6014.0,2024-02-12 05:00,,Winter,14.3993994758426,74.0,10.644364402130924,55.53993045958894,5382,Fog
6015.0,2024-02-12 06:00,,Winter,8.273125628706065,95.0,27.434932425832248,70.92407647437744,9474,Storm
6016.0,12/02/2024 07AM,London,Winter,-2.863816167713451,41.0,11.079388447749123,64.0755542223472,204,Fog
6017.0,12/02/2024 08AM,London,Winter,7.611483542557828,94.0,0.11252656462494293,49.779092459434864,2133,Clear
6018.0,12/02/2024 09AM,,Winter,11.784470975095282,73.0,24.017989511887723,37.898577677425145,7490,Clear
6019.0,12/02/2024 10AM,London,Winter,,62.0,7.9859272650549205,43.071804724045755,NaN,Clear
6020.0,12/02/2024 11AM,London,Winter,6.812545777221882,58.0,11.347816603936206,202.45207965866862,8833,Clear
6021.0,12/02/2024 12PM,,Winter,0.8004848953935735,70.0,8.834765697808667,60.39417998562014,3483,Snow
6022.0,32/15/2024 99:99,London,FoggySeason,31.761133493713928,20.0,19.388367333575907,78.40393426950526,579,Fog
6023.0,2024-02-12T14:00Z,London,Winter,4.180737270452539,92.0,36.52985652200078,13.144735111856765,6910,
6024.0,2024-02-12T15:00Z,,Winter,-3.9106650631112005,22.0,15.562855666369607,23.621065594467296,3116,Clear
6025.0,2024-02-12T16:00Z,,Winter,6.107942729100053,,15.096821195125877,62.213249728753894,2657,Rain
6026.0,12/02/2024 05PM,London,Winter,0.4703354459429505,94.0,1.9391517260064772,75.63680578292838,5817,Clear
6027.0,2024-02-12T18:00Z,,Winter,2.010309144448314,20.0,22.329963047633587,,6383,Clear
6028.0,12/02/2024 07PM,,Winter,11.899396057404342,100.0,148.45062623272875,8.705786843615027,4960,
6029.0,2024-02-12 20:00,London,Winter,14.349535691155637,57.0,9.881634587795945,52.25189837413781,,Storm
6030.0,2024-02-12 21:00,London,Winter,11.607122889316926,73.0,26.80705051829725,37.89373286476173,148,Storm
6031.0,32/15/2024 99:99,,,,97.0,5.640530956967732,70.44966311467512,6507,Clear
6032.0,12/02/2024 11PM,London,Winter,,36.0,41.23029314288777,72.82993600298836,xxx,Rain
6033.0,13/02/2024 12AM,,Winter,2.4295698522584352,26.0,45.84400758000075,68.29051401150112,9879,Fog
6034.0,2024-02-13 01:00,London,Winter,10.78161380981356,35.0,10.348528096867698,57.14102138197275,6980,Clear
6035.0,13/02/2024 02AM,,Winter,9.139911673123361,61.0,42.88367089355419,79.80955510437025,6503,Storm
6036.0,13/02/2024 03AM,London,Winter,7.220021448720297,37.0,46.38986402928508,3.7559901225326264,4051,
6037.0,2099-13-40 25:61,London,,10.426792741056738,22.0,22.539914096822372,36.06216077694093,9704,Storm
6038.0,2024-02-13T05:00Z,,Winter,5.4919038165923375,63.0,140.2649501839707,67.3856149105294,6254,Fog
6039.0,2024-02-13T06:00Z,,Winter,0.7485439841102526,,49.590631662649336,58.31780775128141,3052,Fog
6040.0,2024-02-13T07:00Z,London,Winter,6.2082783707239315,45.0,41.01554849382475,52.77274566706177,8525,Clear
6041.0,2024-02-13T08:00Z,London,Winter,-3.1034501743389042,,43.733358231556316,30.952651422080024,5328,Snow
6042.0,2024-02-13 09:00,,Winter,3.4136318377774,95.0,4.650479677768438,46.26447446357168,,Fog
6043.0,13/02/2024 10AM,London,Winter,10.967006824762539,60.0,24.04371029037346,36.61698183832183,9488,Snow
6044.0,2024-02-13 11:00,London,Winter,,61.0,0.8473321947400692,55.85574775755916,4442,Clear
6045.0,13/02/2024 12PM,,Winter,-0.509986410915662,97.0,1.4648387674232044,22.27827181311269,2975,Fog
6046.0,2024-02-13 13:00,London,Winter,-3.9807577290618945,79.0,49.18973899056864,19.96866538172311,426,Fog
6047.0,2024-02-13T14:00Z,,Winter,-4.8901043828748625,71.0,,39.90189926225011,5594,
6048.0,2024-02-13 15:00,London,Winter,9.844090460835641,91.0,36.76903009269231,36.99689631506405,,Snow
6049.0,2024-02-13T16:00Z,London,Winter,10.906817438569234,94.0,22.915374688506475,55.212154516801505,6883,Fog
6050.0,13/02/2024 05PM,London,Winter,4.942545292511415,69.0,21.975797876120918,25.40879456538957,,Snow
6051.0,13/02/2024 06PM,London,Winter,13.754653145048156,35.0,21.00220415165972,,920,Snow
6052.0,2024-02-13 19:00,,Winter,12.723792730218197,20.0,45.17429317896372,48.82960761696638,620,Rain
6053.0,13/02/2024 08PM,,Winter,6.97707832573416,73.0,32.24751384053794,17.119703231393906,1049,Rain
6054.0,13/02/2024 09PM,,Winter,2.380909916581029,76.0,139.6428157808633,70.05207899196837,7720,Clear
6055.0,2024-02-13T22:00Z,,Winter,3.3556082741367472,29.0,29.68938593935824,50.28323539304654,5182,Fog
6056.0,2024-02-13T23:00Z,,Winter,-1.6125148222174923,61.0,34.36598806416594,12.074641699901338,5855,
6057.0,2024-02-14T00:00Z,London,Winter,,97.0,32.85455643345341,232.80846406706627,7608,Storm
6058.0,2024-02-14 01:00,,Winter,8.067191535708515,81.0,24.414769983956138,39.2759669581141,756,Storm
6059.0,2024-02-14 02:00,,Winter,-4.675561357492479,25.0,6.721893645540633,23.34334159107047,875,Rain
6060.0,14/02/2024 03AM,London,Winter,-4.557373499698214,81.0,40.05166569847026,13.596706608809725,5459,Snow
6061.0,2024-02-14 04:00,London,Winter,10.850713641882274,59.0,39.4433116540908,2.9417492192630945,1758,Rain
6062.0,32/15/2024 99:99,,,21.006630004721423,34.0,20.428329794339366,3.222846743509278,4421,Clear
6063.0,2024-02-14T06:00Z,,Winter,-30.0,33.0,5.594808534763357,26.982261654926667,2763,Fog
6064.0,2024-02-14 07:00,London,Winter,-4.526453492063349,25.0,26.624942161054904,47.17088719043494,122,Fog
6065.0,14/02/2024 08AM,,Winter,2.6494981925441614,88.0,16.1269051974323,36.297530823573354,6881,Clear
6066.0,2024-02-14 09:00,,Winter,-3.803952607477077,62.0,133.09386252404798,12.428301471416958,8372,Storm
6067.0,2024-02-14 10:00,,Winter,13.89471003424456,50.0,133.63036101268338,35.44936349094537,,Fog
6068.0,2024-02-14T11:00Z,,Winter,0.6995401870242208,78.0,28.042911340399744,57.01146999342123,1923,Rain
6069.0,2024-02-14 12:00,London,Winter,-30.0,61.0,42.76926018824785,56.59660744839415,9680,Rain
6070.0,14/02/2024 01PM,London,Winter,11.034045883501872,44.0,16.904440015361423,48.4169437159117,1035,Snow
6071.0,14/02/2024 02PM,London,Winter,1.927829803859864,96.0,1.4173335184419045,4.731762433259501,663,Rain
6072.0,2024-02-14 15:00,London,Winter,,24.0,27.181288947693776,34.03284909848307,9575,
6073.0,2024-02-14 16:00,London,Winter,10.061780001871641,81.0,10.498440922569186,67.05110547127764,5437,Rain
6074.0,2024-02-14 17:00,,Winter,0.866369335110142,93.0,43.34075419439645,61.00038739359542,9601,
6075.0,2024-02-14T18:00Z,,Winter,1.2802364794634746,91.0,27.562942946347984,278.127013556881,5573,Rain
6076.0,14/02/2024 07PM,London,Winter,60.0,97.0,11.968187369305072,54.19826901876156,771,Fog
6077.0,2024-02-14 20:00,London,Winter,-2.073076320094127,51.0,8.293270173177048,79.98813394151027,5840,Fog
6078.0,2024-02-14T21:00Z,,Winter,-0.004529613768959884,37.0,24.14202746726665,,9665,Clear
6079.0,2024-02-14 22:00,,Winter,7.653147108628211,70.0,11.946093593076673,46.45593528896483,5279,Snow
6080.0,2024-02-14 23:00,,Winter,,29.0,40.22626913778757,59.27039307970037,1858,Storm
6081.0,2099-13-40 25:61,London,FoggySeason,18.65673461777835,72.0,7.618206787469878,22.737403971443044,2616,Storm
6082.0,15/02/2024 01AM,London,Winter,2.8185434780106196,28.0,38.557290339496745,73.84944058118656,6193,Clear
6083.0,15/02/2024 02AM,London,Winter,6.979196996072554,54.0,19.04778829200695,0.034992278928802634,5111,Snow
6084.0,2024-02-15T03:00Z,,Winter,-2.452976793344608,79.0,16.33043678427683,24.295149973846158,1827,Storm
6085.0,2024-02-15T04:00Z,London,Winter,,37.0,22.992796090949348,64.99234343468086,7498,Storm
6086.0,2024-02-15 05:00,London,Winter,-4.488119688134424,49.0,,72.17812743238092,3945,Snow
6087.0,2024-02-15 06:00,London,Winter,12.795872108829961,42.0,0.1942507923129999,9.608252292093633,,
6088.0,2024-02-15 07:00,London,Winter,1.4130881121184942,48.0,34.62690202368653,74.92898667843299,5694,Storm
6089.0,2024-02-15T08:00Z,London,Winter,,80.0,38.12854470028438,34.460575258610085,731,
6090.0,2024-02-15 09:00,,Winter,,51.0,,44.075907799784545,3277,Clear
6091.0,2024-02-15T10:00Z,,Winter,8.808121900947867,97.0,15.09847384383537,41.76329430105965,2389,Clear
6092.0,2024-02-15 11:00,London,Winter,4.8712219013984015,45.0,24.80339443451993,47.852979086733185,357,Snow
6093.0,15/02/2024 12PM,London,Winter,7.923948489403214,77.0,48.093520160737974,52.18456226527816,8359,Storm
6094.0,15/02/2024 01PM,London,Winter,7.676297252406265,63.0,17.945836949301707,44.95213245013258,1945,Storm
6095.0,15/02/2024 02PM,,Winter,1.101739556064734,80.0,14.428640198441784,54.824141177779914,3051,Clear
6096.0,2024-02-15T15:00Z,,Winter,-1.4777938852301853,96.0,3.609227525296521,24.057952658515234,6626,Clear
6097.0,2024-02-15T16:00Z,,Winter,-0.3612353583893686,65.0,22.410956544310924,45.684228411882025,8844,Storm
6098.0,2024-02-15T17:00Z,,Winter,2.374813854954086,,23.302303956820076,10.547851105495303,,Clear
6099.0,2024-02-15 18:00,,Winter,-1.1068961532109212,,13.718194347542518,39.403690877658136,3763,Clear
6100.0,2024-02-15 19:00,London,Winter,6.107543345458533,24.0,26.728831251941752,55.61982117268113,4416,Snow
6101.0,2024-02-15 20:00,,Winter,12.130809818427746,53.0,8.891277382149454,13.367409413238995,809,
6102.0,2024-02-15 21:00,,Winter,0.5351148502129233,91.0,43.574711057763395,49.414794115440266,,Clear
6103.0,15/02/2024 10PM,,Winter,13.110591435568935,100.0,30.94214859930017,54.600626408932044,4870,Snow
6104.0,2024-02-15T23:00Z,,Winter,8.51790961282845,43.0,25.575343234497517,23.05331767028366,5783,Rain
6105.0,2024-02-16T00:00Z,London,Winter,12.954657154185906,38.0,11.031184224150897,8.281041430701759,5236,
6106.0,2024-02-16 01:00,,Winter,10.594580983335005,-10.0,48.978031485741255,68.30644372023072,9204,
6107.0,2024-02-16T02:00Z,,Winter,13.610013166112328,61.0,19.352596536585985,67.57843547522371,4442,Clear
6108.0,2024-02-16T03:00Z,London,Winter,14.41564008705636,57.0,27.619425232536614,26.989234830755258,2662,
6109.0,2024-02-16 04:00,London,Winter,8.14349091137987,66.0,48.622312427094094,2.2792745369353273,7040,Snow
6110.0,2024-02-16 05:00,London,Winter,1.4916750847672038,23.0,10.168566302490357,1.8103291277783207,952,Fog
6111.0,16/02/2024 06AM,,Winter,10.00127834842166,52.0,41.55971463832354,41.843489372100855,5176,Clear
6112.0,2024-02-16T07:00Z,,Winter,7.903994754433146,89.0,16.416963866300378,14.963844792995804,1687,Fog
6113.0,16/02/2024 08AM,,Winter,4.003818390787565,30.0,2.873751440921696,74.75133863811423,9663,Fog
6114.0,Unknown,,Winter,13.30121225524718,36.0,25.07768962440898,62.918743250846205,718,Snow
6115.0,16/02/2024 10AM,,Winter,5.1513134155557765,57.0,13.961222981063104,13.217055219672282,2719,Rain
6116.0,16/02/2024 11AM,,Winter,-3.286781898350528,43.0,2.943431411433306,58.10337165152794,4306,
6117.0,2024-02-16T12:00Z,London,Winter,8.680396618445602,78.0,25.724634628646115,69.29428553226734,1490,Rain
6118.0,2024-02-16T13:00Z,,Winter,6.82825509911668,20.0,128.62974129514024,24.16404630119115,9382,Storm
6119.0,16/02/2024 02PM,,Winter,-1.0059200595906925,20.0,23.755202820200573,1.9056494234757793,,Rain
6120.0,,London,,21.692426413559897,51.0,45.24288819660267,31.77615288141083,2800,Fog
6121.0,2024-02-16 16:00,,Winter,-3.462206253005362,98.0,49.239984320009775,4.120175805598132,7821,
6122.0,2024-02-16 17:00,,Winter,2.366561467084745,98.0,33.98796357348413,54.67671466586286,9858,Rain
6123.0,16/02/2024 06PM,,Winter,-0.006815562991189239,71.0,23.844376654740284,26.345827122936694,2239,Clear
6124.0,2024-02-16T19:00Z,London,Winter,10.495931494936961,,0.4181555564718442,27.9365409912987,9017,Fog
6125.0,2024-02-16 20:00,London,Winter,-1.3004625086851251,79.0,1.9608898475153957,76.0261255418545,8366,
6126.0,2024-02-16T21:00Z,London,Winter,10.51342836263631,53.0,44.091827100591644,214.17478595203949,xxx,Rain
6127.0,2024-02-16T22:00Z,London,Winter,4.945978791524052,57.0,0.6691888232128629,33.22830000121449,5622,Storm
6128.0,2024-01-15T99:00Z,London,Winter,6.64655208392519,37.0,,62.927625082637164,4914,
6129.0,17/02/2024 12AM,London,Winter,-0.4964070353431449,90.0,0.18923268693110118,0.593630928707789,5851,Snow
6130.0,17/02/2024 01AM,London,Winter,60.0,80.0,16.45386218904586,77.43200812335522,9153,Clear
6131.0,2024-02-17 02:00,London,Winter,3.072009270219194,50.0,36.422234743345214,,6105,
6132.0,2024-02-17T03:00Z,London,Winter,13.787870252060767,92.0,35.5672652996235,23.242591941766353,8010,Clear
6133.0,2024-02-17T04:00Z,,Winter,-30.0,99.0,29.565812887624126,76.76483999159261,286,
6134.0,2024-02-17T05:00Z,,Winter,13.093568429328162,80.0,9.3473039995498,76.93520993055438,8931,
6135.0,,,,32.76781827438978,73.0,187.9352456838394,75.82847563370315,9370,Rain
6136.0,17/02/2024 07AM,,Winter,1.9184025863958425,,5.286244722464383,3.840344091832195,4192,Storm
6137.0,17/02/2024 08AM,,Winter,11.732269607119939,59.0,26.529687199688855,13.886308348726626,9156,Fog
6138.0,2024-02-17T09:00Z,London,Winter,4.924181554000938,98.0,11.535420086956066,79.14699828357055,8485,Rain
6139.0,2024-02-17 10:00,London,Winter,1.7891629215492184,24.0,38.230448520668006,66.5962423669667,9152,Rain
6140.0,2024-02-17T11:00Z,,Winter,4.055150228194101,54.0,49.162443630445104,58.2597265116909,9494,Fog
6141.0,17/02/2024 12PM,,Winter,13.01647303323923,60.0,1.954348072362394,36.54617042098312,,Fog
6142.0,17/02/2024 01PM,London,Winter,10.26011723597703,68.0,28.19305328676391,48.00979261335301,5634,Clear
6143.0,2024-02-17 14:00,,Winter,-1.1326097066030405,52.0,18.53656639084517,26.243360312113666,6831,Snow
6144.0,2024-02-17T15:00Z,,Winter,3.5833858123891975,35.0,32.40431242569125,39.181305564494586,2374,Clear
6145.0,2024-02-17T16:00Z,London,Winter,13.46525521275425,-10.0,40.34563355457025,32.90300074324273,765,Storm
6146.0,2024-02-17T17:00Z,London,Winter,10.547402113866562,88.0,41.258638558145854,0.27276252139942336,9134,Rain
6147.0,17/02/2024 06PM,London,Winter,2.33993360024434,30.0,29.792933421416823,8.300535533150297,1077,Storm
6148.0,2024-02-17T19:00Z,,Winter,6.780766718661784,67.0,13.591687042732875,33.13994069647782,1512,
6149.0,2024-02-17T20:00Z,London,Winter,11.993947197297828,39.0,34.175266664202766,24.39740867348192,7174,Snow
6150.0,2024-02-17 21:00,,Winter,7.388633642393852,80.0,20.86543734735508,60.99179932192782,8880,Snow
6151.0,2024-02-17 22:00,,Winter,10.010723428976629,98.0,37.50376359729684,14.256502334714876,7200,
6152.0,2024-02-17 23:00,,Winter,-1.4569588793300725,61.0,47.27550462750455,23.27263837063778,3262,
6153.0,2024-02-18 00:00,London,Winter,11.272596329334576,34.0,18.93357400920782,35.50958118622419,5630,Fog
6154.0,2024-02-18 01:00,,Winter,8.93998781661723,31.0,36.09260448195977,79.7168807365554,4531,Snow
6155.0,18/02/2024 02AM,,Winter,0.1477067502326479,63.0,41.11211624437271,265.45310427671086,4507,
6156.0,2024-02-18T03:00Z,London,Winter,0.32250165717120804,41.0,38.889281017615616,53.09056423644564,7220,Storm
6157.0,2024-02-18 04:00,,Winter,1.8694504852353777,28.0,38.1386345198019,35.15721311373487,5152,Snow
6158.0,2024-02-18T05:00Z,London,Winter,13.158972829767634,68.0,32.56797226377148,11.73055822252203,1990,
6159.0,32/15/2024 99:99,,FoggySeason,33.15296358765749,65.0,7.11103943657137,4.896368776788167,3376,Snow
6160.0,2024-02-18T07:00Z,,Winter,-4.352647885744205,66.0,41.005960705015625,,5399,Fog
6161.0,2024-02-18 08:00,London,Winter,6.2409888362327415,35.0,30.093513955941226,2.7573065600746727,6839,Snow
6162.0,2024-02-18T09:00Z,London,Winter,0.1182609075388612,64.0,44.517164574653314,2.0801920481665093,365,Snow
6163.0,2099-13-40 25:61,,Winter,14.197604810273972,60.0,15.161675674600444,,9557,Clear
6164.0,2024-02-18T11:00Z,,Winter,2.7638444120455574,50.0,28.64638661120649,1.9902922748933438,299,Rain
6165.0,18/02/2024 12PM,,Winter,5.756803031901326,68.0,4.531949374812888,5.3155248749393635,7226,Storm
6166.0,2024-02-18 13:00,,Winter,-2.161007506416339,54.0,6.566584484015387,13.966868962406629,4139,Snow
6167.0,18/02/2024 02PM,,Winter,5.161431673219212,98.0,16.099422052077394,47.2804842166067,394,Snow
6168.0,2024-02-18T15:00Z,London,Winter,-0.06654061375642328,45.0,24.22958740519652,49.10747754323776,1647,
6169.0,2024-02-18T16:00Z,,Winter,12.390894708000026,76.0,28.937721164346847,,3619,Fog
6170.0,2024-02-18T17:00Z,,Winter,14.762900522781155,90.0,6.357659133547394,21.056864486360716,7941,Clear
6171.0,2024-02-18 18:00,London,Winter,13.513091635594336,61.0,10.95942912307572,2.4338760421652417,3797,Clear
6172.0,32/15/2024 99:99,London,Winter,-2.696667370281143,42.0,132.49068577876403,31.629056160631848,7025,Snow
6173.0,2024-02-18T20:00Z,,Winter,4.840312122600547,78.0,2.2465411413008116,24.07759023170418,1780,Rain
6174.0,2024-02-18 21:00,,Winter,-3.9874222454251917,90.0,1.8645628578486673,53.40305670391781,3774,Rain
6175.0,2024-02-18 22:00,,Winter,13.739097886324721,30.0,24.58961497468662,28.706063670401385,4524,Rain
6176.0,18/02/2024 11PM,London,Winter,0.08506363349984625,47.0,17.345601770681597,,334,Rain
6177.0,19/02/2024 12AM,,Winter,1.0117025082982796,78.0,38.399962114558015,9.281746584382136,1291,Storm
6178.0,32/15/2024 99:99,,FoggySeason,32.77472227575117,82.0,19.10966469395169,75.21295392363425,1517,Fog
6179.0,2024-02-19T02:00Z,,Winter,3.0815979549089594,71.0,39.67559162466634,29.977946680366916,765,Rain
6180.0,2024-02-19 03:00,,Winter,5.667969014350305,96.0,49.436236448412,217.12893656709107,2849,
6181.0,19/02/2024 04AM,London,Winter,12.462531160975946,37.0,12.13811104631164,33.605547768514974,1608,Fog
6182.0,19/02/2024 05AM,London,Winter,-0.9197174229036831,26.0,41.120638920669094,224.34575610442113,4856,Clear
6183.0,2024-02-19 06:00,London,Winter,3.832855580241679,68.0,48.904418003097234,21.60118403887738,5136,Storm
6184.0,2024-02-19T07:00Z,London,Winter,,51.0,21.840259841942917,78.2991716983492,9679,Clear
6185.0,2024-02-19 08:00,London,Winter,9.680786531864637,85.0,48.339182423101505,9.55999833199007,3428,
6186.0,2024-02-19T09:00Z,,Winter,14.676463105572026,38.0,29.82845759630669,62.9944632229116,5133,
6187.0,2024-02-19T10:00Z,London,Winter,1.6176534489202599,24.0,14.581426293436783,42.28531095309818,7647,Storm
6188.0,19/02/2024 11AM,London,Winter,12.07125709748167,96.0,28.575108222792565,57.09829981119082,986,Fog
6189.0,19/02/2024 12PM,,Winter,-3.2980433043429236,92.0,187.774671868065,62.21734220268846,726,
6190.0,19/02/2024 01PM,London,Winter,0.6561120640396023,92.0,20.02162327056834,44.450022057118204,3654,
6191.0,19/02/2024 02PM,,Winter,9.252220109137092,68.0,9.377782791442812,2.549133816214315,5795,Rain
6192.0,2024-02-19 15:00,London,Winter,10.288337144804728,45.0,14.225255867750825,63.67715333219914,2721,Storm
6193.0,2024-02-19 16:00,,Winter,12.988760123507628,88.0,25.74404013852365,14.547904974081396,,Snow
6194.0,19/02/2024 05PM,London,Winter,3.300444566279941,56.0,25.921434492036067,12.102821606183243,2261,Rain
6195.0,2024-02-19 18:00,London,Winter,7.227564529386736,35.0,8.642875541988998,17.71758360264192,2797,Snow
6196.0,2024-01-15T99:00Z,London,Winter,1.2639843511442201,92.0,26.274328079100645,38.9823179814901,5793,Rain
6197.0,2024-02-19 20:00,,Winter,1.2017796370860374,35.0,1.625955961466402,9.700492112462138,7321,Rain
6198.0,2024-01-15T99:00Z,,FoggySeason,-1.118100346837294,97.0,1.5748058773409124,42.92907275715703,5788,Rain
6199.0,2024-02-19 22:00,London,Winter,-3.637510966474058,99.0,23.121144923982396,11.474839497703826,9210,Clear
6200.0,Unknown,,Winter,5.007880175050275,84.0,13.182628991709782,11.091679284833544,8049,
6201.0,2024-02-20 00:00,London,Winter,-4.239483054949524,27.0,9.442809824009807,79.90905903050579,5870,Rain
6202.0,2024-02-20T01:00Z,London,Winter,7.665539030738058,23.0,9.613455911040026,18.313340213312035,,Rain
6203.0,2024-02-20 02:00,London,Winter,4.721296767726745,,8.266214888381839,11.560743159284863,626,Storm
6204.0,2024-02-20T03:00Z,,Winter,10.904746835168464,82.0,26.56090094513034,48.07167142753961,8640,Clear
6205.0,2024-02-20T04:00Z,,Winter,6.337220138966899,92.0,36.58703592610549,21.45625897247769,653,Clear
6206.0,2024-02-20T05:00Z,London,Winter,-1.3976951960873674,84.0,20.91655086115509,7.288136727106931,1099,Clear
6207.0,2024-02-20 06:00,,Winter,,63.0,30.243738180625517,29.336924214000383,3174,Fog
6208.0,20/02/2024 07AM,,Winter,-3.5051031776848607,97.0,25.206041999510532,32.44741628616438,4538,Snow
6209.0,2024-02-20T08:00Z,,Winter,10.723678300223883,23.0,24.73691487636827,66.0290679244977,3026,Storm
6210.0,2024-02-20 09:00,London,Winter,6.570842429718422,69.0,6.5424741449518375,,885,Fog
6211.0,2024-02-20 10:00,London,Winter,6.6923869047429445,28.0,,19.82308942598655,7912,Storm
6212.0,2024-02-20 11:00,,Winter,9.762912326057174,32.0,154.72736913092405,71.7312421764088,,Snow
6213.0,2024-02-20 12:00,,Winter,2.8504023180250604,33.0,4.476927233411454,38.79468708420286,4747,Clear
6214.0,2024-02-20 13:00,,Winter,-1.8436981730108215,27.0,,32.115480544720825,2729,Fog
6215.0,2024-02-20 14:00,,Winter,3.8018385826445655,42.0,31.11818499658106,6.520177272205521,,
6216.0,2024-02-20 15:00,London,Winter,5.6684648416393575,-10.0,16.875040784434926,43.90282022143853,8247,
6217.0,2024-02-20T16:00Z,London,Winter,-3.0836711329880084,47.0,3.263722735934244,53.47200065708005,8700,Snow
6218.0,20/02/2024 05PM,,Winter,-4.54731829838662,66.0,19.61114139464733,18.407905526151033,3454,
6219.0,2024-02-20T18:00Z,London,Winter,4.387571457919513,23.0,48.082461680442094,49.47205330517858,8910,
6220.0,2024-02-20T19:00Z,,Winter,,29.0,38.87283600973412,63.01093279254005,7065,Clear
6221.0,2024-02-20T20:00Z,,Winter,0.5614258443522413,26.0,25.14661551229197,29.468964689971617,8442,Snow
6222.0,2024-02-20T21:00Z,,Winter,7.81120263042861,61.0,7.265133224866405,45.730083408677935,2707,Rain
6223.0,2024-02-20 22:00,London,Winter,1.0497890779624814,56.0,47.00805499715035,60.626833261266995,1164,Fog
6224.0,20/02/2024 11PM,,Winter,-4.98341839768087,72.0,38.8460297056859,51.13726790214223,2831,
6225.0,32/15/2024 99:99,London,Winter,-2.0843915740778463,50.0,44.58423380799887,70.06542219590058,8023,Clear
6226.0,2024-02-21 01:00,London,Winter,9.245624788011117,150.0,40.76541294950375,6.192919173372493,9513,Clear
6227.0,2024-02-21T02:00Z,,Winter,,25.0,23.233989906093523,31.149101601869987,50000,Storm
6228.0,2024-02-21T03:00Z,London,Winter,-0.5815679982746902,53.0,19.136400087711387,3.1353153863912464,3244,Storm
6229.0,21/02/2024 04AM,,Winter,10.26435259431366,31.0,3.2745170758904543,3.531921279208179,4997,
6230.0,21/02/2024 05AM,London,Winter,-30.0,97.0,23.619416141746992,30.67727570548108,954,Fog
6231.0,2024-02-21 06:00,,Winter,13.070291265137016,67.0,18.111518114738246,32.71854614369801,322,Snow
6232.0,21/02/2024 07AM,London,Winter,-3.7688646239745416,77.0,3.909433542867491,23.354122029642106,7856,
6233.0,2024-02-21T08:00Z,,Winter,11.673384027100056,99.0,22.91710232680913,1.0950100679018426,8962,
6234.0,2024-02-21 09:00,,Winter,-4.879565929227272,95.0,24.54883859445534,1.5255526270184472,1951,Rain
6235.0,21/02/2024 10AM,,Winter,5.818342718563434,26.0,37.80873112121102,62.958239447358935,1467,Storm
6236.0,21/02/2024 11AM,,Winter,7.853465773339304,-10.0,40.06911123593166,3.7590525960757315,730,Fog
6237.0,2024-02-21T12:00Z,,Winter,8.68592440203903,96.0,,57.18901394415698,5588,Clear
6238.0,2024-02-21 13:00,London,Winter,6.8400149762812035,47.0,10.526163329707023,18.240490515490386,6252,Snow
